Source Class, Target Class, Score
Close contact,communicability end process boundary,0.6132653061224489
Close contact,long-term non-progressing infectious disease course,0.590625
Close contact,acute infectious disease course,0.609090909090909
Close contact,action specification,0.6621212121212122
Close contact,establishment of a clinically abnormal colony,0.5879310344827586
Close contact,incubation end temporal region,0.5895348837209302
Close contact,contact pathogen transmission process,0.61
Close contact,pathogen portal of entry role,0.6166666666666667
Close contact,pathogen portal of entry site,0.6166666666666667
Close contact,latency end process boundary,0.6207317073170732
Close contact,T cell receptor complex,0.6166666666666667
Close contact,entry into host,0.6285714285714286
Close contact,B cell receptor complex,0.6166666666666667
Close contact,pathogen portal of entry,0.6391891891891892
Close contact,disease course,0.6351851851851852
Close contact,chronic infectious disease course,0.6021739130434782
Close contact,infection end temporal region,0.5928571428571429
Close contact,communicability end temporal region,0.575
Diagnosed With COVID-19,place closure control strategy,0.5820754716981132
Diagnosed With COVID-19,establishment of a clinically abnormal colony,0.5676470588235294
Diagnosed With COVID-19,T cell receptor complex,0.5804347826086956
Agent,asymptomatic infectious agent carrier,0.569047619047619
Agent,asymptomatic carrier role,0.5166666666666666
Agent,incubation end process boundary,0.5333333333333333
Agent,immunization against infectious agent,0.569047619047619
Agent,infectious disease course,0.5166666666666666
Agent,function,0.6038461538461539
Agent,invasion factor,0.6
Agent,infectious agent colony,0.6285714285714286
Agent,static agent disposition,0.6224137931034482
Agent,cidal agent,0.7625
Agent,symptomatic carrier,0.5333333333333333
Agent,vaccination against infectious agent,0.5719512195121951
Agent,symptomatic infectious structure carrier,0.5166666666666666
Agent,passive immunization against infectious agent,0.55
Agent,infection incidence rate profile,0.5310810810810811
Agent,latency end temporal region,0.575
Agent,communicability end process boundary,0.523170731707317
Agent,infectious disease mortality rate,0.5289473684210526
Agent,passive immunity to infectious agent,0.5719512195121951
Agent,infectious agent host,0.6423076923076922
Agent,sterilizing immunity to infectious agent,0.5611111111111111
Agent,static agent,0.7441176470588234
Agent,drug susceptibility of infectious agent,0.5636363636363636
Agent,infectious agent generative stage,0.581578947368421
Agent,long-term non-progressing infectious disease course,0.5214285714285714
Agent,symptomatic infectious agent carrier,0.5719512195121951
Agent,designative information content entity,0.5430232558139535
Agent,virulence factor,0.5928571428571429
Agent,infectious agent,0.6880952380952381
Agent,humoral immunity to infectious agent,0.5719512195121951
Agent,acute infectious disease course,0.5611111111111111
Agent,pathogen vehicle role,0.6038461538461539
Agent,symptomatic carrier role,0.5189655172413793
Agent,leukocyte-mediated immunity to infectious agent,0.5461538461538461
Agent,adhesion factor,0.65
Agent,action specification,0.57
Agent,infectious agent population,0.60625
Agent,intermediate host role,0.5611111111111111
Agent,pathogen vehicle,0.6404761904761905
Agent,establishment of a clinically abnormal colony,0.53
Agent,virulence factor disposition,0.5409090909090909
Agent,incubation end temporal region,0.5642857142857143
Agent,pathogen transporter,0.65
Agent,acquired immunity to infectious agent,0.569047619047619
Agent,directive information content entity,0.5475609756097561
Agent,latency end process boundary,0.5409090909090909
Agent,T cell receptor complex,0.5214285714285714
Agent,cidal agent disposition,0.6285714285714286
Agent,infectious agent reservoir,0.6112903225806451
Agent,biological vehicle role,0.5214285714285714
Agent,intermediate host,0.5863636363636363
Agent,B cell receptor complex,0.5214285714285714
Agent,asymptomatic infectious structure carrier,0.5152173913043478
Agent,disease course,0.5552631578947369
Agent,descriptive information content entity,0.5430232558139535
Agent,chronic infectious disease course,0.5026315789473684
Agent,infection incidence rate,0.553448275862069
Agent,infection end temporal region,0.5382352941176471
Agent,information content entity,0.5790322580645162
Agent,infectious agent host role,0.6112903225806451
Agent,active immunization against infectious agent,0.5520408163265306
Agent,biological vehicle,0.5369565217391304
Agent,infectious disease incidence rate,0.5552631578947369
Agent,communicability end temporal region,0.55
Agent,innate immunity to infectious agent,0.575
Agent,pathogen transporter role,0.6166666666666667
Agent,asymptomatic carrier,0.53
Agent,susceptibility to infectious agent,0.5782051282051281
Clinical finding (finding),incubation end process boundary,0.6254385964912281
Clinical finding (finding),latency end temporal region,0.619811320754717
Clinical finding (finding),communicability end process boundary,0.6435483870967742
Clinical finding (finding),establishment of a clinically abnormal colony,0.6190140845070422
Clinical finding (finding),incubation end temporal region,0.6464285714285714
Clinical finding (finding),latency end process boundary,0.6166666666666667
Clinical finding (finding),T cell receptor complex,0.5520408163265306
Clinical finding (finding),B cell receptor complex,0.5520408163265306
Clinical finding (finding),infection end temporal region,0.6318181818181818
Clinical finding (finding),objective specification,0.6132653061224489
Clinical finding (finding),active immunization against infectious agent,0.65
Clinical finding (finding),communicability end temporal region,0.6467213114754098
Clinical finding (finding),disease surveillance objective specification,0.6071428571428572
Clinical finding (finding),infectious disease control objective specification,0.6078947368421053
Clinical finding (finding),object aggregate,0.5452380952380953
Disease caused by Coronaviridae,infection incidence proportion profile,0.6384057971014493
Disease caused by Coronaviridae,infectious disposition,0.619811320754717
Disease caused by Coronaviridae,fungicidal disposition,0.5820754716981132
Disease caused by Coronaviridae,collective pathogenic disposition,0.590625
Disease caused by Coronaviridae,primary infection role,0.619811320754717
Disease caused by Coronaviridae,systematic infection,0.6068627450980393
Disease caused by Coronaviridae,immunosuppressive disposition,0.6166666666666667
Disease caused by Coronaviridae,incubation end process boundary,0.6435483870967742
Disease caused by Coronaviridae,communicability start temporal region,0.6117647058823529
Disease caused by Coronaviridae,infectious disease course,0.6642857142857143
Disease caused by Coronaviridae,disease transmission model,0.6956140350877194
Disease caused by Coronaviridae,secondary infection role,0.65
Disease caused by Coronaviridae,collective resistance disposition,0.590625
Disease caused by Coronaviridae,adhesion disposition,0.6068627450980393
Disease caused by Coronaviridae,bactericidal disposition,0.5954545454545455
Disease caused by Coronaviridae,static agent disposition,0.6136363636363636
Disease caused by Coronaviridae,incubation start process boundary,0.6375
Disease caused by Coronaviridae,source of infection role,0.6318181818181818
Disease caused by Coronaviridae,community-acquired infection,0.6194915254237288
Disease caused by Coronaviridae,toxin disposition,0.575
Disease caused by Coronaviridae,secondary infection,0.63
Disease caused by Coronaviridae,source of infection site,0.6318181818181818
Disease caused by Coronaviridae,primary infectious disposition,0.6139344262295081
Disease caused by Coronaviridae,infection,0.575
Disease caused by Coronaviridae,infection incidence rate profile,0.6246031746031746
Disease caused by Coronaviridae,bacteriostatic disposition,0.5903508771929825
Disease caused by Coronaviridae,latency end temporal region,0.6396551724137931
Disease caused by Coronaviridae,communicability end process boundary,0.6291044776119403
Disease caused by Coronaviridae,infectious disease lifetime prevalence,0.6528985507246376
Disease caused by Coronaviridae,infectious disease mortality rate,0.684375
Disease caused by Coronaviridae,infectious disorder,0.65
Disease caused by Coronaviridae,disposition,0.5928571428571429
Disease caused by Coronaviridae,infectious disease control strategy,0.6772727272727272
Disease caused by Coronaviridae,infection incidence,0.63
Disease caused by Coronaviridae,infectious disease epidemic,0.656896551724138
Disease caused by Coronaviridae,appearance of disorder,0.6386792452830189
Disease caused by Coronaviridae,invasive disposition,0.6264705882352941
Disease caused by Coronaviridae,infection incidence profile,0.6224137931034482
Disease caused by Coronaviridae,source of infection,0.61
Disease caused by Coronaviridae,long-term non-progressing infectious disease course,0.5963414634146341
Disease caused by Coronaviridae,parasitostatic disposition,0.5903508771929825
Disease caused by Coronaviridae,infectious disease sporadicity,0.6795081967213115
Disease caused by Coronaviridae,infectious disease pandemic,0.656896551724138
Disease caused by Coronaviridae,communicability start process boundary,0.6239130434782608
Disease caused by Coronaviridae,acute infectious disease course,0.6435483870967742
Disease caused by Coronaviridae,infection incidence proportion,0.6139344262295081
Disease caused by Coronaviridae,infection start temporal region,0.6112903225806451
Disease caused by Coronaviridae,local infection,0.5804347826086956
Disease caused by Coronaviridae,pathogenic disposition,0.5820754716981132
Disease caused by Coronaviridae,primary infection,0.5958333333333333
Disease caused by Coronaviridae,infectious disease endemicity,0.65
Disease caused by Coronaviridae,disease,0.6342105263157894
Disease caused by Coronaviridae,establishment of a clinically abnormal colony,0.6342105263157894
Disease caused by Coronaviridae,transmissibility disposition,0.6025423728813559
Disease caused by Coronaviridae,extracellular infection,0.5981481481481481
Disease caused by Coronaviridae,infection start process boundary,0.6404761904761905
Disease caused by Coronaviridae,virulence factor disposition,0.6364406779661017
Disease caused by Coronaviridae,incubation end temporal region,0.630327868852459
Disease caused by Coronaviridae,hospital-acquired infection,0.6224137931034482
Disease caused by Coronaviridae,disorder,0.6294871794871795
Disease caused by Coronaviridae,exotoxin disposition,0.5676470588235294
Disease caused by Coronaviridae,infectious disease,0.6336734693877552
Disease caused by Coronaviridae,acquired immunity to infectious agent,0.6411764705882353
Disease caused by Coronaviridae,opportunistic infectious disposition,0.5992537313432835
Disease caused by Coronaviridae,fungistatic disposition,0.5981481481481481
Disease caused by Coronaviridae,chronic infection,0.5958333333333333
Disease caused by Coronaviridae,metastatic infection,0.6068627450980393
Disease caused by Coronaviridae,latency end process boundary,0.6364406779661017
Disease caused by Coronaviridae,process of establishing an infection,0.5992537313432835
Disease caused by Coronaviridae,cytotoxin disposition,0.5846153846153846
Disease caused by Coronaviridae,T cell receptor complex,0.6166666666666667
Disease caused by Coronaviridae,intracellular infection,0.5981481481481481
Disease caused by Coronaviridae,cidal agent disposition,0.6166666666666667
Disease caused by Coronaviridae,subclinical infection,0.6038461538461539
Disease caused by Coronaviridae,acquired immunodeficiency,0.6285714285714286
Disease caused by Coronaviridae,zoonotic disposition,0.5676470588235294
Disease caused by Coronaviridae,B cell receptor complex,0.6166666666666667
Disease caused by Coronaviridae,site of infection,0.5958333333333333
Disease caused by Coronaviridae,endotoxin disposition,0.5846153846153846
Disease caused by Coronaviridae,disease course,0.7166666666666667
Disease caused by Coronaviridae,infectious disease prevalence,0.65
Disease caused by Coronaviridae,chronic infectious disease course,0.6375
Disease caused by Coronaviridae,invasion disposition,0.6068627450980393
Disease caused by Coronaviridae,infection prevalence,0.6068627450980393
Disease caused by Coronaviridae,infection incidence rate,0.6318181818181818
Disease caused by Coronaviridae,infection end temporal region,0.6333333333333333
Disease caused by Coronaviridae,enterotoxin disposition,0.5796296296296296
Disease caused by Coronaviridae,parasiticidal disposition,0.5928571428571429
Disease caused by Coronaviridae,simple infection,0.598936170212766
Disease caused by Coronaviridae,complex infection,0.575
Disease caused by Coronaviridae,latency start process boundary,0.630327868852459
Disease caused by Coronaviridae,infectious disease incidence proportion,0.6642857142857143
Disease caused by Coronaviridae,infectious disease incidence rate,0.66875
Disease caused by Coronaviridae,communicability end temporal region,0.6166666666666667
Disease caused by Coronaviridae,neurotoxin disposition,0.5820754716981132
Disease caused by Coronaviridae,infectious disease incidence,0.6533898305084747
Disease caused by Coronaviridae,disease surveillance objective specification,0.6766666666666665
Disease caused by Coronaviridae,infectious disease control objective specification,0.6475308641975309
Disease caused by Coronaviridae,nursing-home acquired infection,0.6274193548387097
Disease caused by Coronaviridae,reverse zoonotic disposition,0.6194915254237288
Disease caused by Coronaviridae,acute infection,0.6239130434782608
Disease caused by Coronaviridae,collective disposition,0.5820754716981132
State wise statistics,diseased population,0.65
State wise statistics,case isolation control strategy,0.6423076923076922
State wise statistics,incubation end process boundary,0.5846153846153846
State wise statistics,site,0.57
State wise statistics,susceptible population,0.636046511627907
State wise statistics,normal resident microbiota population,0.6051724137931035
State wise statistics,source of infection role,0.6055555555555556
State wise statistics,source of infection site,0.65
State wise statistics,infection incidence rate profile,0.6009433962264151
State wise statistics,latency end temporal region,0.6375
State wise statistics,communicability end process boundary,0.5728070175438597
State wise statistics,infectious disease mortality rate,0.6351851851851852
State wise statistics,source of infection,0.625
State wise statistics,designative information content entity,0.6364406779661017
State wise statistics,material entity,0.6722222222222223
State wise statistics,acute infectious disease course,0.6807692307692308
State wise statistics,plan specification,0.6294871794871795
State wise statistics,infectious agent population,0.6166666666666667
State wise statistics,establishment of a clinically abnormal colony,0.6166666666666667
State wise statistics,incubation end temporal region,0.6068627450980393
State wise statistics,directive information content entity,0.6078947368421053
State wise statistics,pathogen portal of entry site,0.63
State wise statistics,process that results in death,0.65
State wise statistics,infected population,0.6
State wise statistics,latency end process boundary,0.6132653061224489
State wise statistics,T cell receptor complex,0.5863636363636363
State wise statistics,organism population,0.625
State wise statistics,pathogen portal of exit site,0.6336734693877552
State wise statistics,B cell receptor complex,0.5636363636363636
State wise statistics,material processing,0.65
State wise statistics,site of infection,0.6605263157894737
State wise statistics,processed material,0.6294871794871795
State wise statistics,descriptive information content entity,0.6194915254237288
State wise statistics,infection incidence rate,0.6055555555555556
State wise statistics,infection end temporal region,0.59
State wise statistics,immune population,0.6078947368421053
State wise statistics,information content entity,0.6202127659574468
State wise statistics,active immunization against infectious agent,0.65
State wise statistics,infectious disease incidence rate,0.6166666666666667
State wise statistics,communicability end temporal region,0.5928571428571429
State wise statistics,acute infection,0.6722222222222223
Dedicated Covid Health Centre (DCHC),incubation end process boundary,0.6291044776119403
Dedicated Covid Health Centre (DCHC),macromolecular complex,0.5879310344827586
Dedicated Covid Health Centre (DCHC),infection incidence rate profile,0.6411764705882353
Dedicated Covid Health Centre (DCHC),latency end temporal region,0.6404761904761905
Dedicated Covid Health Centre (DCHC),communicability end process boundary,0.6305555555555555
Dedicated Covid Health Centre (DCHC),infectious disease mortality rate,0.6384057971014493
Dedicated Covid Health Centre (DCHC),appearance of disorder,0.6051724137931035
Dedicated Covid Health Centre (DCHC),immunoglobulin complex,0.553448275862069
Dedicated Covid Health Centre (DCHC),establishment of a clinically abnormal colony,0.6104938271604938
Dedicated Covid Health Centre (DCHC),incubation end temporal region,0.6469696969696969
Dedicated Covid Health Centre (DCHC),latency end process boundary,0.621875
Dedicated Covid Health Centre (DCHC),object,0.5452380952380953
Dedicated Covid Health Centre (DCHC),T cell receptor complex,0.6533898305084747
Dedicated Covid Health Centre (DCHC),B cell receptor complex,0.6364406779661017
Dedicated Covid Health Centre (DCHC),infection incidence rate,0.65
Dedicated Covid Health Centre (DCHC),infection end temporal region,0.6346153846153847
Dedicated Covid Health Centre (DCHC),complex infection,0.5820754716981132
Dedicated Covid Health Centre (DCHC),active immunization against infectious agent,0.6125
Dedicated Covid Health Centre (DCHC),infectious disease incidence rate,0.6528985507246376
Dedicated Covid Health Centre (DCHC),communicability end temporal region,0.6330985915492958
Dedicated Covid Health Centre (DCHC),object aggregate,0.6038461538461539
District,pathogen death temporal region,0.5552631578947369
District,zero-dimensional temporal region,0.6
District,communicability start temporal region,0.5611111111111111
District,infectious disease course,0.5712121212121213
District,one-dimensional spatial region,0.6078947368421053
District,zero-dimensional spatial region,0.6038461538461539
District,infectious agent colony,0.5790322580645162
District,normal resident microbiota population,0.5611111111111111
District,spatiotemporal region,0.5879310344827586
District,latency end temporal region,0.5642857142857143
District,temporal region,0.5804347826086956
District,two-dimensional spatial region,0.6078947368421053
District,long-term non-progressing infectious disease course,0.5347457627118644
District,acute infectious disease course,0.5525641025641026
District,spatial region,0.6318181818181818
District,infection start temporal region,0.5782051282051281
District,one-dimensional temporal region,0.6038461538461539
District,local infection,0.5804347826086956
District,establishment of a clinically abnormal colony,0.5443396226415094
District,incubation end temporal region,0.5552631578947369
District,geographical region,0.5611111111111111
District,T cell receptor complex,0.5790322580645162
District,B cell receptor complex,0.5467741935483871
District,colony,0.5214285714285714
District,disease course,0.6318181818181818
District,chronic infectious disease course,0.5475609756097561
District,infection end temporal region,0.5581081081081081
District,three-dimensional spatial region,0.6
District,communicability end temporal region,0.5430232558139535
District,pathogen birth temporal region,0.5552631578947369
District,geospatial region,0.61
Test result,organism substance,0.6224137931034482
Test result,incubation end process boundary,0.6166666666666667
Test result,communicability start temporal region,0.575
Test result,incubation start process boundary,0.6318181818181818
Test result,negative regulation of immune response,0.6132653061224489
Test result,infection incidence rate profile,0.5895348837209302
Test result,latency end temporal region,0.6078947368421053
Test result,communicability end process boundary,0.598936170212766
Test result,infectious disease mortality rate,0.609090909090909
Test result,humoral immune response,0.5970588235294118
Test result,production,0.5928571428571429
Test result,communicability start process boundary,0.6132653061224489
Test result,infection start temporal region,0.5928571428571429
Test result,plan specification,0.553448275862069
Test result,division of geopolitical entity,0.569047619047619
Test result,action specification,0.5790322580645162
Test result,place closure control strategy,0.5963414634146341
Test result,establishment of a clinically abnormal colony,0.5571428571428572
Test result,infection start process boundary,0.636046511627907
Test result,incubation end temporal region,0.5963414634146341
Test result,innate immune response,0.6318181818181818
Test result,negative regulation of production,0.6318181818181818
Test result,latency end process boundary,0.6294871794871795
Test result,adaptive immune response,0.6214285714285714
Test result,T cell receptor complex,0.6264705882352941
Test result,immune response,0.6423076923076922
Test result,B cell receptor complex,0.5970588235294118
Test result,infection incidence rate,0.5928571428571429
Test result,infection end temporal region,0.6
Test result,latency start process boundary,0.6695121951219513
Test result,infectious disease incidence rate,0.5863636363636363
Test result,communicability end temporal region,0.5804347826086956
Test result,assay,0.575
Anniversary,incubation end process boundary,0.6404761904761905
Anniversary,latency end temporal region,0.6342105263157894
Anniversary,communicability end process boundary,0.6202127659574468
Anniversary,establishment of a clinically abnormal colony,0.575
Anniversary,incubation end temporal region,0.6207317073170732
Anniversary,pathogen birth process boundary,0.6404761904761905
Anniversary,latency end process boundary,0.6551282051282051
Anniversary,T cell receptor complex,0.5382352941176471
Anniversary,B cell receptor complex,0.5382352941176471
Anniversary,infection end temporal region,0.6
Anniversary,communicability end temporal region,0.5804347826086956
Anniversary,pathogen birth temporal region,0.6207317073170732
Medical clinic,hospital facility,0.6758064516129032
Medical clinic,pathologic immunosuppression,0.5928571428571429
Medical clinic,infection incidence rate profile,0.6021739130434782
Medical clinic,infectious disease mortality rate,0.598936170212766
Medical clinic,negative regulation of establishment of localization,0.5863636363636363
Medical clinic,establishment of a clinically abnormal colony,0.6194915254237288
Medical clinic,T cell receptor complex,0.5851351351351352
Medical clinic,establishment of localization,0.636046511627907
Medical clinic,B cell receptor complex,0.5851351351351352
Medical clinic,establishment of localization in host,0.6264705882352941
Medical clinic,infection incidence rate,0.6342105263157894
Medical clinic,infectious disease incidence rate,0.6414893617021277
Severe COVID-19,systematic infection,0.5928571428571429
Severe COVID-19,incubation end process boundary,0.5804347826086956
Severe COVID-19,site,0.5552631578947369
Severe COVID-19,source of infection site,0.6294871794871795
Severe COVID-19,infection incidence rate profile,0.598936170212766
Severe COVID-19,latency end temporal region,0.569047619047619
Severe COVID-19,communicability end process boundary,0.5676470588235294
Severe COVID-19,infectious disease mortality rate,0.575
Severe COVID-19,acute infectious disease course,0.5804347826086956
Severe COVID-19,establishment of a clinically abnormal colony,0.55
Severe COVID-19,incubation end temporal region,0.5611111111111111
Severe COVID-19,pathogen portal of entry site,0.5636363636363636
Severe COVID-19,latency end process boundary,0.6127906976744186
Severe COVID-19,T cell receptor complex,0.6078947368421053
Severe COVID-19,pathogen portal of exit site,0.5662790697674418
Severe COVID-19,B cell receptor complex,0.6078947368421053
Severe COVID-19,site of infection,0.60625
Severe COVID-19,infection incidence rate,0.5782051282051281
Severe COVID-19,infection end temporal region,0.5636363636363636
Severe COVID-19,simple infection,0.6112903225806451
Severe COVID-19,infectious disease incidence rate,0.5958333333333333
Severe COVID-19,communicability end temporal region,0.55
Severe COVID-19,acute infection,0.5833333333333334
Laboratory test finding,primary infection role,0.65
Laboratory test finding,incubation end process boundary,0.6351851851851852
Laboratory test finding,invasion factor,0.6078947368421053
Laboratory test finding,primary infectious disposition,0.6575471698113208
Laboratory test finding,infection incidence rate profile,0.5954545454545455
Laboratory test finding,latency end temporal region,0.65
Laboratory test finding,communicability end process boundary,0.6194915254237288
Laboratory test finding,negative regulation of developmental process,0.5843283582089552
Laboratory test finding,infectious disease mortality rate,0.6107142857142857
Laboratory test finding,generative stage,0.6294871794871795
Laboratory test finding,infectious agent generative stage,0.6107142857142857
Laboratory test finding,virulence factor,0.5782051282051281
Laboratory test finding,infectious structure generative stage,0.6166666666666667
Laboratory test finding,developmental process,0.5863636363636363
Laboratory test finding,division of geopolitical entity,0.5981481481481481
Laboratory test finding,adhesion factor,0.6078947368421053
Laboratory test finding,primary infection,0.675
Laboratory test finding,establishment of a clinically abnormal colony,0.5970588235294118
Laboratory test finding,virulence factor disposition,0.6460784313725491
Laboratory test finding,incubation end temporal region,0.6386792452830189
Laboratory test finding,primary pathogen,0.6551282051282051
Laboratory test finding,latency end process boundary,0.6460784313725491
Laboratory test finding,T cell receptor complex,0.6021739130434782
Laboratory test finding,B cell receptor complex,0.6021739130434782
Laboratory test finding,infection incidence rate,0.598936170212766
Laboratory test finding,pathogen generative stage,0.6375
Laboratory test finding,infection end temporal region,0.6038461538461539
Laboratory test finding,infectious disease incidence rate,0.6285714285714286
Laboratory test finding,communicability end temporal region,0.6224137931034482
Laboratory test finding,primary immunodeficiency,0.6627659574468084
Laboratory test finding,assay,0.5571428571428572
Disease,infection incidence proportion profile,0.5166666666666666
Disease,infectious disposition,0.5879310344827586
Disease,fungicidal disposition,0.5879310344827586
Disease,collective pathogenic disposition,0.55
Disease,primary infection role,0.553448275862069
Disease,systematic infection,0.5981481481481481
Disease,immunosuppressive disposition,0.5888888888888889
Disease,incubation end process boundary,0.5289473684210526
Disease,infectious disease course,0.66875
Disease,disease transmission model,0.6621212121212122
Disease,secondary infection role,0.5790322580645162
Disease,collective resistance disposition,0.55
Disease,adhesion disposition,0.5981481481481481
Disease,bactericidal disposition,0.5790322580645162
Disease,static agent disposition,0.5790322580645162
Disease,source of infection role,0.5467741935483871
Disease,community-acquired infection,0.5357142857142857
Disease,toxin disposition,0.6166666666666667
Disease,secondary infection,0.6038461538461539
Disease,source of infection site,0.5790322580645162
Disease,primary infectious disposition,0.5581081081081081
Disease,infection,0.575
Disease,infection incidence rate profile,0.5525641025641026
Disease,bacteriostatic disposition,0.5712121212121213
Disease,latency end temporal region,0.5676470588235294
Disease,communicability end process boundary,0.5197674418604651
Disease,infectious disease lifetime prevalence,0.6055555555555556
Disease,infectious disease mortality rate,0.625
Disease,infectious disorder,0.6038461538461539
Disease,disposition,0.6722222222222223
Disease,infectious disease control strategy,0.6166666666666667
Disease,infection incidence,0.5653846153846154
Disease,infectious disease epidemic,0.6558823529411765
Disease,appearance of disorder,0.5879310344827586
Disease,invasive disposition,0.5981481481481481
Disease,infection incidence profile,0.5382352941176471
Disease,source of infection,0.5653846153846154
Disease,long-term non-progressing infectious disease course,0.5706896551724138
Disease,parasitostatic disposition,0.5712121212121213
Disease,infectious disease sporadicity,0.6391891891891892
Disease,infectious disease pandemic,0.6558823529411765
Disease,acute infectious disease course,0.6342105263157894
Disease,infection incidence proportion,0.5310810810810811
Disease,infection start temporal region,0.581578947368421
Disease,local infection,0.5409090909090909
Disease,pathogenic disposition,0.5879310344827586
Disease,primary infection,0.575
Disease,infectious disease endemicity,0.6444444444444444
Disease,disease,0.95
Disease,establishment of a clinically abnormal colony,0.5269230769230769
Disease,transmissibility disposition,0.5642857142857143
Disease,extracellular infection,0.55
Disease,infection start process boundary,0.5525641025641026
Disease,virulence factor disposition,0.5642857142857143
Disease,incubation end temporal region,0.5581081081081081
Disease,hospital-acquired infection,0.5382352941176471
Disease,disorder,0.7166666666666667
Disease,exotoxin disposition,0.5981481481481481
Disease,infectious disease,0.73
Disease,opportunistic infectious disposition,0.5430232558139535
Disease,fungistatic disposition,0.5833333333333334
Disease,chronic infection,0.5333333333333333
Disease,metastatic infection,0.5981481481481481
Disease,latency end process boundary,0.5357142857142857
Disease,process of establishing an infection,0.5662790697674418
Disease,cytotoxin disposition,0.5928571428571429
Disease,T cell receptor complex,0.5166666666666666
Disease,intracellular infection,0.5833333333333334
Disease,cidal agent disposition,0.5833333333333334
Disease,subclinical infection,0.5571428571428572
Disease,zoonotic disposition,0.5981481481481481
Disease,B cell receptor complex,0.5166666666666666
Disease,site of infection,0.575
Disease,endotoxin disposition,0.5928571428571429
Disease,disease course,0.7833333333333333
Disease,infectious disease prevalence,0.6444444444444444
Disease,chronic infectious disease course,0.625
Disease,invasion disposition,0.5981481481481481
Disease,infection prevalence,0.5981481481481481
Disease,infection incidence rate,0.5790322580645162
Disease,infection end temporal region,0.5611111111111111
Disease,enterotoxin disposition,0.5833333333333334
Disease,parasiticidal disposition,0.575
Disease,simple infection,0.5804347826086956
Disease,complex infection,0.5333333333333333
Disease,infectious disease incidence proportion,0.6021739130434782
Disease,infectious disease incidence rate,0.625
Disease,communicability end temporal region,0.5452380952380953
Disease,neurotoxin disposition,0.5879310344827586
Disease,infectious disease incidence,0.65
Disease,disease surveillance objective specification,0.5872549019607843
Disease,infectious disease control objective specification,0.5728070175438597
Disease,nursing-home acquired infection,0.5552631578947369
Disease,reverse zoonotic disposition,0.5642857142857143
Disease,acute infection,0.5409090909090909
Disease,collective disposition,0.5879310344827586
InfectedNiece,infected population,0.73125
InfectedNiece,T cell receptor complex,0.5888888888888889
Infectious disease,infection incidence proportion profile,0.6642857142857143
Infectious disease,asymptomatic infectious agent carrier,0.7045454545454546
Infectious disease,infectious disposition,0.825
Infectious disease,fungicidal disposition,0.65
Infectious disease,collective pathogenic disposition,0.6460784313725491
Infectious disease,diseased population,0.6391891891891892
Infectious disease,primary infection role,0.7
Infectious disease,systematic infection,0.6605263157894737
Infectious disease,immunosuppressive disposition,0.6627659574468084
Infectious disease,incubation end process boundary,0.6540816326530612
Infectious disease,immunization against infectious agent,0.6863636363636364
Infectious disease,infectious disease course,0.8686046511627907
Infectious disease,disease transmission model,0.6318181818181818
Infectious disease,secondary infection role,0.6880952380952381
Infectious disease,collective resistance disposition,0.6460784313725491
Infectious disease,adhesion disposition,0.6605263157894737
Infectious disease,infectious agent colony,0.7670731707317073
Infectious disease,bactericidal disposition,0.6404761904761905
Infectious disease,static agent disposition,0.6404761904761905
Infectious disease,source of infection role,0.6880952380952381
Infectious disease,vaccination against infectious agent,0.6907407407407408
Infectious disease,community-acquired infection,0.6239130434782608
Infectious disease,toxin disposition,0.65
Infectious disease,secondary infection,0.6662162162162162
Infectious disease,symptomatic infectious structure carrier,0.7086206896551723
Infectious disease,source of infection site,0.7119047619047619
Infectious disease,primary infectious disposition,0.7625
Infectious disease,passive immunization against infectious agent,0.6563492063492063
Infectious disease,infection,0.7462962962962962
Infectious disease,infection incidence rate profile,0.71
Infectious disease,bacteriostatic disposition,0.6772727272727272
Infectious disease,latency end temporal region,0.6055555555555556
Infectious disease,communicability end process boundary,0.5981481481481481
Infectious disease,infectious disease lifetime prevalence,0.7714285714285714
Infectious disease,infectious disease mortality rate,0.8029411764705883
Infectious disease,infectious disorder,0.8554054054054054
Infectious disease,disposition,0.5879310344827586
Infectious disease,infectious disease control strategy,0.789622641509434
Infectious disease,infection incidence,0.7743243243243243
Infectious disease,herd immunity to infectious organism,0.6907407407407408
Infectious disease,passive immunity to infectious agent,0.6907407407407408
Infectious disease,infectious disease epidemic,0.85
Infectious disease,infectious agent host,0.7833333333333333
Infectious disease,appearance of disorder,0.65
Infectious disease,invasive disposition,0.6605263157894737
Infectious disease,sterilizing immunity to infectious agent,0.6741379310344828
Infectious disease,infection incidence profile,0.7166666666666667
Infectious disease,drug susceptibility of infectious agent,0.6780701754385965
Infectious disease,infectious agent generative stage,0.7441176470588234
Infectious disease,source of infection,0.6662162162162162
Infectious disease,long-term non-progressing infectious disease course,0.7108695652173913
Infectious disease,symptomatic infectious agent carrier,0.7092592592592593
Infectious disease,parasitostatic disposition,0.6545454545454545
Infectious disease,infectious disease sporadicity,0.825
Infectious disease,infectious agent,0.8323529411764706
Infectious disease,infectious disease pandemic,0.85
Infectious disease,humoral immunity to infectious agent,0.6907407407407408
Infectious disease,acute infectious disease course,0.8173469387755102
Infectious disease,infectious structure generative stage,0.740909090909091
Infectious disease,infection incidence proportion,0.7
Infectious disease,infection start temporal region,0.7153061224489795
Infectious disease,local infection,0.6924242424242425
Infectious disease,leukocyte-mediated immunity to infectious agent,0.65
Infectious disease,pathogenic disposition,0.625
